Code fournisseur;libelle fournisseur;num article interne;type web;libelle article;code groupe;libelle groupe;code famille;libelle famille;code sous famille;libelle sous famille;collection;modele;matiere;couleur;divers;photo;matiere interne;couleur interne;divers interne;ligne produit;libelle taille;quantite;gencod interne;gencod fournisseur;pvttc;pvpromo;code tva;taux tva;date creation;date modification;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AZALEE;NE PA PRENDRE PRENDRE GAMA AZA;005034407;1;;5;CHAUSSURES;1;CHAUSSURES FEMME;0;CHAUSSURES TALONS FEMME;E22;B732;;BEIGE;;;;;;;39;1;9005034407048;;34.99;34.99;1;20;20220324;20221226
AZALEE;NE PA PRENDRE PRENDRE GAMA AZA;005034407;1;;5;CHAUSSURES;1;CHAUSSURES FEMME;0;CHAUSSURES TALONS FEMME;E22;B732;;BEIGE;;;;;;;40;0;9005034407055;;34.99;34.99;1;20;20220324;20221226
AZALEE;NE PA PRENDRE PRENDRE GAMA AZA;005034407;1;;5;CHAUSSURES;1;CHAUSSURES FEMME;0;CHAUSSURES TALONS FEMME;E22;B732;;BEIGE;;;;;;;41;0;9005034407062;;34.99;34.99;1;20;20220324;20221226
BABOUN;VIMODA;005020286;1;;9;ACCESSOIRES;0;ACCESSOIRES TEXTILE;4;CEINTURES FEMME;E21;215-16;;NOIR;;;;;;;XS;0;9005020286015;;49.99;49.99;1;20;20210210;20221226
BABOUN;VIMODA;005020286;1;;9;ACCESSOIRES;0;ACCESSOIRES TEXTILE;4;CEINTURES FEMME;E21;215-16;;NOIR;;;;;;;S;1;9005020286022;;49.99;49.99;1;20;20210210;20221226
BABOUN;VIMODA;005020286;1;;9;ACCESSOIRES;0;ACCESSOIRES TEXTILE;4;CEINTURES FEMME;E21;215-16;;NOIR;;;;;;;M;0;9005020286039;;49.99;49.99;1;20;20210210;20221226
BABOUN;VIMODA;005020286;1;;9;ACCESSOIRES;0;ACCESSOIRES TEXTILE;4;CEINTURES FEMME;E21;215-16;;NOIR;;;;;;;L;1;9005020286046;;49.99;49.99;1;20;20210210;20221226
BABOUN;VIMODA;005020286;1;;9;ACCESSOIRES;0;ACCESSOIRES TEXTILE;4;CEINTURES FEMME;E21;215-16;;NOIR;;;;;;;XL;0;9005020286053;;49.99;49.99;1;20;20210210;20221226
BABOUN;VIMODA;005020286;1;;9;ACCESSOIRES;0;ACCESSOIRES TEXTILE;4;CEINTURES FEMME;E21;215-16;;NOIR;;;;;;;XXL;0;9005020286060;;49.99;49.99;1;20;20210210;20221226
BANDIT;banditas;005041429;1;;2;FEMME;0;PIECES A MANCHES FEMME;7;MANTEAUX FEMME;H22;10328;;CAMEL;;;;;;;TU;1;9005041429019;;99.99;99.99;1;20;20221011;20221226
BANDIT;banditas;005040599;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;52906;;CAMEL;;;;;;;TU;1;9005040599010;;89.99;89.99;1;20;20220913;20221226
BANDIT;banditas;005040907;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;7187;;NOIR;;;;;;;XXXS;0;9005040907020;;49.99;49.99;1;20;20220922;20221226
BANDIT;banditas;005040907;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;7187;;NOIR;;;;;;;XXS;0;9005040907037;;49.99;49.99;1;20;20220922;20221226
BANDIT;banditas;005040907;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;7187;;NOIR;;;;;;;XXS/;0;9005040907044;;49.99;49.99;1;20;20220922;20221226
BANDIT;banditas;005040907;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;7187;;NOIR;;;;;;;XS;1;9005040907051;;49.99;49.99;1;20;20220922;20221226
BANDIT;banditas;005040907;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;7187;;NOIR;;;;;;;XS/S;0;9005040907068;;49.99;49.99;1;20;20220922;20221226
BANDIT;banditas;005040907;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;7187;;NOIR;;;;;;;S;0;9005040907075;;49.99;49.99;1;20;20220922;20221226
BANDIT;banditas;005040907;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;7187;;NOIR;;;;;;;S/M;0;9005040907082;;49.99;49.99;1;20;20220922;20221226
BANDIT;banditas;005040907;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;7187;;NOIR;;;;;;;M;0;9005040907099;;49.99;49.99;1;20;20220922;20221226
BANDIT;banditas;005040907;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;7187;;NOIR;;;;;;;M/L;0;9005040907105;;49.99;49.99;1;20;20220922;20221226
BANDIT;banditas;005040907;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;7187;;NOIR;;;;;;;L;0;9005040907112;;49.99;49.99;1;20;20220922;20221226
BANDIT;banditas;005040907;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;7187;;NOIR;;;;;;;L/XL;0;9005040907129;;49.99;49.99;1;20;20220922;20221226
BANDIT;banditas;005040907;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;7187;;NOIR;;;;;;;XL;1;9005040907136;;49.99;49.99;1;20;20220922;20221226
BANDIT;banditas;005040907;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;7187;;NOIR;;;;;;;XXL;0;9005040907143;;49.99;49.99;1;20;20220922;20221226
BANDIT;banditas;005040907;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;7187;;NOIR;;;;;;;XXL/;0;9005040907150;;49.99;49.99;1;20;20220922;20221226
BANDIT;banditas;005040907;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;7187;;NOIR;;;;;;;XXXL;0;9005040907167;;49.99;49.99;1;20;20220922;20221226
BANDIT;banditas;005040909;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;7187;;TAUPE;;;;;;;XXXS;0;9005040909024;;49.99;49.99;1;20;20220922;20221226
BANDIT;banditas;005040909;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;7187;;TAUPE;;;;;;;XXS;0;9005040909031;;49.99;49.99;1;20;20220922;20221226
BANDIT;banditas;005040909;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;7187;;TAUPE;;;;;;;XXS/;0;9005040909048;;49.99;49.99;1;20;20220922;20221226
BANDIT;banditas;005040909;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;7187;;TAUPE;;;;;;;XS;1;9005040909055;;49.99;49.99;1;20;20220922;20221226
BANDIT;banditas;005040909;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;7187;;TAUPE;;;;;;;XS/S;0;9005040909062;;49.99;49.99;1;20;20220922;20221226
BANDIT;banditas;005040909;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;7187;;TAUPE;;;;;;;S;0;9005040909079;;49.99;49.99;1;20;20220922;20221226
BANDIT;banditas;005040909;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;7187;;TAUPE;;;;;;;S/M;0;9005040909086;;49.99;49.99;1;20;20220922;20221226
BANDIT;banditas;005040909;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;7187;;TAUPE;;;;;;;M;1;9005040909093;;49.99;49.99;1;20;20220922;20221226
BANDIT;banditas;005040909;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;7187;;TAUPE;;;;;;;M/L;0;9005040909109;;49.99;49.99;1;20;20220922;20221226
BANDIT;banditas;005040909;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;7187;;TAUPE;;;;;;;L;0;9005040909116;;49.99;49.99;1;20;20220922;20221226
BANDIT;banditas;005040909;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;7187;;TAUPE;;;;;;;L/XL;0;9005040909123;;49.99;49.99;1;20;20220922;20221226
BANDIT;banditas;005040909;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;7187;;TAUPE;;;;;;;XL;0;9005040909130;;49.99;49.99;1;20;20220922;20221226
BANDIT;banditas;005040909;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;7187;;TAUPE;;;;;;;XXL;0;9005040909147;;49.99;49.99;1;20;20220922;20221226
BANDIT;banditas;005040909;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;7187;;TAUPE;;;;;;;XXL/;0;9005040909154;;49.99;49.99;1;20;20220922;20221226
BANDIT;banditas;005040909;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;7187;;TAUPE;;;;;;;XXXL;0;9005040909161;;49.99;49.99;1;20;20220922;20221226
BANDIT;banditas;005040908;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;7187;;VERT;;;;;;;XXXS;0;9005040908027;;49.99;49.99;1;20;20220922;20221226
BANDIT;banditas;005040908;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;7187;;VERT;;;;;;;XXS;0;9005040908034;;49.99;49.99;1;20;20220922;20221226
BANDIT;banditas;005040908;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;7187;;VERT;;;;;;;XXS/;0;9005040908041;;49.99;49.99;1;20;20220922;20221226
BANDIT;banditas;005040908;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;7187;;VERT;;;;;;;XS;0;9005040908058;;49.99;49.99;1;20;20220922;20221226
BANDIT;banditas;005040908;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;7187;;VERT;;;;;;;XS/S;0;9005040908065;;49.99;49.99;1;20;20220922;20221226
BANDIT;banditas;005040908;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;7187;;VERT;;;;;;;S;1;9005040908072;;49.99;49.99;1;20;20220922;20221226
BANDIT;banditas;005040908;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;7187;;VERT;;;;;;;S/M;0;9005040908089;;49.99;49.99;1;20;20220922;20221226
BANDIT;banditas;005040908;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;7187;;VERT;;;;;;;M;0;9005040908096;;49.99;49.99;1;20;20220922;20221226
BANDIT;banditas;005040908;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;7187;;VERT;;;;;;;M/L;0;9005040908102;;49.99;49.99;1;20;20220922;20221226
BANDIT;banditas;005040908;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;7187;;VERT;;;;;;;L;1;9005040908119;;49.99;49.99;1;20;20220922;20221226
BANDIT;banditas;005040908;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;7187;;VERT;;;;;;;L/XL;0;9005040908126;;49.99;49.99;1;20;20220922;20221226
BANDIT;banditas;005040908;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;7187;;VERT;;;;;;;XL;0;9005040908133;;49.99;49.99;1;20;20220922;20221226
BANDIT;banditas;005040908;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;7187;;VERT;;;;;;;XXL;0;9005040908140;;49.99;49.99;1;20;20220922;20221226
BANDIT;banditas;005040908;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;7187;;VERT;;;;;;;XXL/;0;9005040908157;;49.99;49.99;1;20;20220922;20221226
BANDIT;banditas;005040908;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;7187;;VERT;;;;;;;XXXL;0;9005040908164;;49.99;49.99;1;20;20220922;20221226
BANDIT;banditas;005040906;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;7227;JEANS;GRIS;;;;;;;XXXS;0;9005040906023;;44.99;44.99;1;20;20220922;20221226
BANDIT;banditas;005040906;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;7227;JEANS;GRIS;;;;;;;XXS;0;9005040906030;;44.99;44.99;1;20;20220922;20221226
BANDIT;banditas;005040906;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;7227;JEANS;GRIS;;;;;;;XXS/;0;9005040906047;;44.99;44.99;1;20;20220922;20221226
BANDIT;banditas;005040906;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;7227;JEANS;GRIS;;;;;;;XS;1;9005040906054;;44.99;44.99;1;20;20220922;20221226
BANDIT;banditas;005040906;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;7227;JEANS;GRIS;;;;;;;XS/S;0;9005040906061;;44.99;44.99;1;20;20220922;20221226
BANDIT;banditas;005040906;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;7227;JEANS;GRIS;;;;;;;S;1;9005040906078;;44.99;44.99;1;20;20220922;20221226
BANDIT;banditas;005040906;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;7227;JEANS;GRIS;;;;;;;S/M;0;9005040906085;;44.99;44.99;1;20;20220922;20221226
BANDIT;banditas;005040906;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;7227;JEANS;GRIS;;;;;;;M;0;9005040906092;;44.99;44.99;1;20;20220922;20221226
BANDIT;banditas;005040906;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;7227;JEANS;GRIS;;;;;;;M/L;0;9005040906108;;44.99;44.99;1;20;20220922;20221226
BANDIT;banditas;005040906;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;7227;JEANS;GRIS;;;;;;;L;1;9005040906115;;44.99;44.99;1;20;20220922;20221226
BANDIT;banditas;005040906;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;7227;JEANS;GRIS;;;;;;;L/XL;0;9005040906122;;44.99;44.99;1;20;20220922;20221226
BANDIT;banditas;005040906;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;7227;JEANS;GRIS;;;;;;;XL;1;9005040906139;;44.99;44.99;1;20;20220922;20221226
BANDIT;banditas;005040906;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;7227;JEANS;GRIS;;;;;;;XXL;0;9005040906146;;44.99;44.99;1;20;20220922;20221226
BANDIT;banditas;005040906;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;7227;JEANS;GRIS;;;;;;;XXL/;0;9005040906153;;44.99;44.99;1;20;20220922;20221226
BANDIT;banditas;005040906;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;7227;JEANS;GRIS;;;;;;;XXXL;0;9005040906160;;44.99;44.99;1;20;20220922;20221226
BANDIT;banditas;005040913;1;;2;FEMME;1;PETITS HAUTS FEMME;3;BLOUSE;H22;ACACIA;;LEOPAR;;;;;;;TU;1;9005040913014;;39.99;39.99;1;20;20220922;20221226
BANDIT;banditas;005042571;1;;2;FEMME;3;MAILLE FEMME;3;PULL FEMME;H22;ANABEL;ÉCRITU;BLANC;;;;;;;TU;3;9005042571014;;49.99;49.99;1;20;20221116;20221226
BANDIT;banditas;005042255;1;;2;FEMME;3;MAILLE FEMME;3;PULL FEMME;H22;ANABEL;ÉCRITU;GRIS;;;;;;;TU;4;9005042255013;;49.99;49.99;1;20;20221029;20221226
BANDIT;banditas;005042256;1;;2;FEMME;3;MAILLE FEMME;3;PULL FEMME;H22;ANABEL;ÉCRITU;NOIR;;;;;;;TU;2;9005042256010;;49.99;49.99;1;20;20221029;20221226
BANDIT;banditas;005042257;1;;2;FEMME;3;MAILLE FEMME;3;PULL FEMME;H22;ANABEL;ÉCRITU;VIOLET;;;;;;;TU;3;9005042257017;;49.99;49.99;1;20;20221029;20221226
BANDIT;banditas;005042328;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;ANDROMED;;NOIR;;;;;;;XS;0;9005042328014;;79.99;79.99;1;20;20221105;20221226
BANDIT;banditas;005042328;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;ANDROMED;;NOIR;;;;;;;S;0;9005042328021;;79.99;79.99;1;20;20221105;20221226
BANDIT;banditas;005042328;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;ANDROMED;;NOIR;;;;;;;M;1;9005042328038;;79.99;79.99;1;20;20221105;20221226
BANDIT;banditas;005042328;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;ANDROMED;;NOIR;;;;;;;L;1;9005042328045;;79.99;79.99;1;20;20221105;20221226
BANDIT;banditas;005042328;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;ANDROMED;;NOIR;;;;;;;XL;0;9005042328052;;79.99;79.99;1;20;20221105;20221226
BANDIT;banditas;005042328;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;ANDROMED;;NOIR;;;;;;;XXL;0;9005042328069;;79.99;79.99;1;20;20221105;20221226
BANDIT;banditas;005042929;1;;2;FEMME;1;PETITS HAUTS FEMME;4;CHEMISIER;H22;ANGELITE;;MARINE;;;;;;;XS;0;9005042929013;;54.99;54.99;1;20;20221122;20221226
BANDIT;banditas;005042929;1;;2;FEMME;1;PETITS HAUTS FEMME;4;CHEMISIER;H22;ANGELITE;;MARINE;;;;;;;S;1;9005042929020;;54.99;54.99;1;20;20221122;20221226
BANDIT;banditas;005042929;1;;2;FEMME;1;PETITS HAUTS FEMME;4;CHEMISIER;H22;ANGELITE;;MARINE;;;;;;;M;1;9005042929037;;54.99;54.99;1;20;20221122;20221226
BANDIT;banditas;005042929;1;;2;FEMME;1;PETITS HAUTS FEMME;4;CHEMISIER;H22;ANGELITE;;MARINE;;;;;;;L;1;9005042929044;;54.99;54.99;1;20;20221122;20221226
BANDIT;banditas;005042929;1;;2;FEMME;1;PETITS HAUTS FEMME;4;CHEMISIER;H22;ANGELITE;;MARINE;;;;;;;XL;0;9005042929051;;54.99;54.99;1;20;20221122;20221226
BANDIT;banditas;005042929;1;;2;FEMME;1;PETITS HAUTS FEMME;4;CHEMISIER;H22;ANGELITE;;MARINE;;;;;;;XXL;0;9005042929068;;54.99;54.99;1;20;20221122;20221226
BANDIT;banditas;005040466;1;;2;FEMME;3;MAILLE FEMME;3;PULL FEMME;H22;ANTARES;NON JE;BLANC;;;;;;;TU;2;9005040466015;;49.99;49.99;1;20;20220909;20221226
BANDIT;banditas;005041326;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;ARTICOLO;;NOIR;;;;;;;XS;0;9005041326011;;69.99;69.99;1;20;20220929;20221226
BANDIT;banditas;005041326;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;ARTICOLO;;NOIR;;;;;;;S;1;9005041326028;;69.99;69.99;1;20;20220929;20221226
BANDIT;banditas;005041326;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;ARTICOLO;;NOIR;;;;;;;M;1;9005041326035;;69.99;69.99;1;20;20220929;20221226
BANDIT;banditas;005041326;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;ARTICOLO;;NOIR;;;;;;;L;1;9005041326042;;69.99;69.99;1;20;20220929;20221226
BANDIT;banditas;005041326;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;ARTICOLO;;NOIR;;;;;;;XL;0;9005041326059;;69.99;69.99;1;20;20220929;20221226
BANDIT;banditas;005041326;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;ARTICOLO;;NOIR;;;;;;;XXL;0;9005041326066;;69.99;69.99;1;20;20220929;20221226
BANDIT;banditas;005041428;1;;2;FEMME;5;JUPE-ROBE FEMME;1;ROBES FEMME;H22;ARTICOLO;NOEUD;NOIR;;;;;;;TU;1;9005041428012;;59.99;59.99;1;20;20221011;20221226
BANDIT;banditas;005041793;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;ARTICOLO;ROSE;KAKI;;;;;;;XS;0;9005041793011;;69.99;69.99;1;20;20221018;20221226
BANDIT;banditas;005041793;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;ARTICOLO;ROSE;KAKI;;;;;;;S;0;9005041793028;;69.99;69.99;1;20;20221018;20221226
BANDIT;banditas;005041793;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;ARTICOLO;ROSE;KAKI;;;;;;;M;1;9005041793035;;69.99;69.99;1;20;20221018;20221226
BANDIT;banditas;005041793;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;ARTICOLO;ROSE;KAKI;;;;;;;L;1;9005041793042;;69.99;69.99;1;20;20221018;20221226
BANDIT;banditas;005041793;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;ARTICOLO;ROSE;KAKI;;;;;;;XL;0;9005041793059;;69.99;69.99;1;20;20221018;20221226
BANDIT;banditas;005041793;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;ARTICOLO;ROSE;KAKI;;;;;;;XXL;0;9005041793066;;69.99;69.99;1;20;20221018;20221226
BANDIT;banditas;005040905;1;;2;FEMME;5;JUPE-ROBE FEMME;4;JOGGING;H22;B-DARWIN;;KAKI;;;;;;;XS;0;9005040905019;;49.99;49.99;1;20;20220922;20221226
BANDIT;banditas;005040905;1;;2;FEMME;5;JUPE-ROBE FEMME;4;JOGGING;H22;B-DARWIN;;KAKI;;;;;;;S;1;9005040905026;;49.99;49.99;1;20;20220922;20221226
BANDIT;banditas;005040905;1;;2;FEMME;5;JUPE-ROBE FEMME;4;JOGGING;H22;B-DARWIN;;KAKI;;;;;;;M;1;9005040905033;;49.99;49.99;1;20;20220922;20221226
BANDIT;banditas;005040905;1;;2;FEMME;5;JUPE-ROBE FEMME;4;JOGGING;H22;B-DARWIN;;KAKI;;;;;;;L;0;9005040905040;;49.99;49.99;1;20;20220922;20221226
BANDIT;banditas;005040905;1;;2;FEMME;5;JUPE-ROBE FEMME;4;JOGGING;H22;B-DARWIN;;KAKI;;;;;;;XL;0;9005040905057;;49.99;49.99;1;20;20220922;20221226
BANDIT;banditas;005040905;1;;2;FEMME;5;JUPE-ROBE FEMME;4;JOGGING;H22;B-DARWIN;;KAKI;;;;;;;XXL;0;9005040905064;;49.99;49.99;1;20;20220922;20221226
BANDIT;banditas;005040487;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;CAPRIFOG;;NOIR;;;;;;;XXXS;0;9005040487027;;49.99;49.99;1;20;20220909;20221226
BANDIT;banditas;005040487;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;CAPRIFOG;;NOIR;;;;;;;XXS;0;9005040487034;;49.99;49.99;1;20;20220909;20221226
BANDIT;banditas;005040487;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;CAPRIFOG;;NOIR;;;;;;;XXS/;0;9005040487041;;49.99;49.99;1;20;20220909;20221226
BANDIT;banditas;005040487;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;CAPRIFOG;;NOIR;;;;;;;XS;0;9005040487058;;49.99;49.99;1;20;20220909;20221226
BANDIT;banditas;005040487;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;CAPRIFOG;;NOIR;;;;;;;XS/S;0;9005040487065;;49.99;49.99;1;20;20220909;20221226
BANDIT;banditas;005040487;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;CAPRIFOG;;NOIR;;;;;;;S;1;9005040487072;;49.99;49.99;1;20;20220909;20221226
BANDIT;banditas;005040487;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;CAPRIFOG;;NOIR;;;;;;;S/M;0;9005040487089;;49.99;49.99;1;20;20220909;20221226
BANDIT;banditas;005040487;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;CAPRIFOG;;NOIR;;;;;;;M;1;9005040487096;;49.99;49.99;1;20;20220909;20221226
BANDIT;banditas;005040487;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;CAPRIFOG;;NOIR;;;;;;;M/L;0;9005040487102;;49.99;49.99;1;20;20220909;20221226
BANDIT;banditas;005040487;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;CAPRIFOG;;NOIR;;;;;;;L;0;9005040487119;;49.99;49.99;1;20;20220909;20221226
BANDIT;banditas;005040487;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;CAPRIFOG;;NOIR;;;;;;;L/XL;0;9005040487126;;49.99;49.99;1;20;20220909;20221226
BANDIT;banditas;005040487;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;CAPRIFOG;;NOIR;;;;;;;XL;0;9005040487133;;49.99;49.99;1;20;20220909;20221226
BANDIT;banditas;005040487;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;CAPRIFOG;;NOIR;;;;;;;XXL;0;9005040487140;;49.99;49.99;1;20;20220909;20221226
BANDIT;banditas;005040487;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;CAPRIFOG;;NOIR;;;;;;;XXL/;0;9005040487157;;49.99;49.99;1;20;20220909;20221226
BANDIT;banditas;005040487;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;CAPRIFOG;;NOIR;;;;;;;XXXL;0;9005040487164;;49.99;49.99;1;20;20220909;20221226
BANDIT;banditas;005040469;1;;2;FEMME;3;MAILLE FEMME;3;PULL FEMME;H22;CARLA;RAYÉ;BLA/NO;;;;;;;TU;1;9005040469016;;49.99;49.99;1;20;20220909;20221226
BANDIT;banditas;005042269;1;;2;FEMME;3;MAILLE FEMME;3;PULL FEMME;H22;CASORIA;;GRIS;;;;;;;TU;1;9005042269010;;54.99;54.99;1;20;20221029;20221226
BANDIT;banditas;005043413;1;;2;FEMME;3;MAILLE FEMME;3;PULL FEMME;H22;CASORIA;;ORANGE;;;;;;;TU;2;9005043413016;;54.99;54.99;1;20;20221203;20221226
BANDIT;banditas;005040488;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;CLAIRE;BANDE;NOIR;;;;;;;XXXS;0;9005040488024;;44.99;44.99;1;20;20220909;20221226
BANDIT;banditas;005040488;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;CLAIRE;BANDE;NOIR;;;;;;;XXS;0;9005040488031;;44.99;44.99;1;20;20220909;20221226
BANDIT;banditas;005040488;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;CLAIRE;BANDE;NOIR;;;;;;;XXS/;0;9005040488048;;44.99;44.99;1;20;20220909;20221226
BANDIT;banditas;005040488;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;CLAIRE;BANDE;NOIR;;;;;;;XS;0;9005040488055;;44.99;44.99;1;20;20220909;20221226
BANDIT;banditas;005040488;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;CLAIRE;BANDE;NOIR;;;;;;;XS/S;0;9005040488062;;44.99;44.99;1;20;20220909;20221226
BANDIT;banditas;005040488;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;CLAIRE;BANDE;NOIR;;;;;;;S;0;9005040488079;;44.99;44.99;1;20;20220909;20221226
